FUS(G156E)-EGFP / μM,PEG 6000 / % (w/w),feature,bis-ANS
0.859014465,6.658313515,TRUE,TRUE
1.549419778,4.760995069,TRUE,TRUE
2.072220654,2.319947474,TRUE,TRUE
0.704563075,6.381370643,TRUE,TRUE
1.627221456,3.768731312,TRUE,TRUE
2.575042619,2.238922115,TRUE,TRUE
2.36956855,3.203727321,TRUE,TRUE
1.757902782,3.866891512,TRUE,TRUE
1.197677643,2.769303122,TRUE,TRUE
1.166411745,2.752669277,TRUE,TRUE
2.16045672,1.479317876,TRUE,TRUE
0.362527153,5.257845121,TRUE,TRUE
2.050386331,1.605076032,TRUE,TRUE
0.546849003,7.111848639,TRUE,TRUE
1.062506931,4.504045675,TRUE,TRUE
1.79614272,4.355573999,TRUE,TRUE
2.251804882,1.37672865,TRUE,TRUE
1.575494939,3.511574272,TRUE,TRUE
1.871181741,3.330679219,TRUE,TRUE
1.610290687,4.585667282,TRUE,TRUE
0.813342007,4.020206904,TRUE,TRUE
1.275282876,4.580257222,TRUE,TRUE
3.81797481,1.938269778,TRUE,TRUE
2.694050056,0.909902555,TRUE,TRUE
3.377742359,1.553961693,TRUE,TRUE
1.891323029,3.528596824,TRUE,TRUE
1.891733589,4.0935906,TRUE,TRUE
1.169041437,3.253256662,TRUE,TRUE
2.19103461,2.124628472,TRUE,TRUE
2.088124226,3.431692323,TRUE,TRUE
2.106675756,1.577166415,TRUE,TRUE
0.707287027,7.132008866,TRUE,TRUE
2.354324723,1.607802998,TRUE,TRUE
2.116843022,3.797699224,TRUE,TRUE
1.561382003,2.492758262,TRUE,TRUE
0.370713922,5.917032715,TRUE,TRUE
1.804905455,1.546095936,TRUE,TRUE
3.068159683,2.774683224,TRUE,TRUE
1.351856275,2.618030734,TRUE,TRUE
2.05913644,1.986544867,TRUE,TRUE
1.78437246,6.129194057,TRUE,TRUE
2.135822403,3.091774063,TRUE,TRUE
0.839080296,5.339753137,TRUE,TRUE
1.865102698,1.525743526,TRUE,TRUE
1.236815002,3.817476754,TRUE,TRUE
0.719736027,7.189830974,TRUE,TRUE
0.685913403,4.65549145,TRUE,TRUE
1.89033732,2.873117211,TRUE,TRUE
0.921159176,6.181048023,TRUE,TRUE
2.760577021,2.846327825,TRUE,TRUE
2.469553263,2.729599371,TRUE,TRUE
1.637027677,2.702449266,TRUE,TRUE
0.544733094,5.178490308,TRUE,TRUE
1.651743918,2.095416686,TRUE,TRUE
1.053006218,5.068168001,TRUE,TRUE
1.26962554,3.472113047,TRUE,TRUE
0.895603522,4.510851408,TRUE,TRUE
1.586796315,4.431883324,TRUE,TRUE
0.825382849,6.493062964,TRUE,TRUE
2.301336845,3.758412251,TRUE,TRUE
2.336692405,1.886005923,TRUE,TRUE
0.89093886,7.324260043,TRUE,TRUE
2.112143848,4.836826139,TRUE,TRUE
4.011311177,9.122778925,TRUE,TRUE
1.809242333,1.427185018,TRUE,TRUE
1.004123452,4.770554156,TRUE,TRUE
1.661154218,4.592327745,TRUE,TRUE
2.160399872,4.58804755,TRUE,TRUE
2.361299031,1.548197576,TRUE,TRUE
1.771288105,4.758576591,TRUE,TRUE
1.385488273,4.065848198,TRUE,TRUE
0.7639112,6.975268992,TRUE,TRUE
2.009346918,4.868301435,TRUE,TRUE
4.026046506,1.835922843,TRUE,TRUE
1.845834428,4.804954395,TRUE,TRUE
1.802462667,4.714744629,TRUE,TRUE
1.176389358,2.32911775,TRUE,TRUE
0.568060728,7.280221689,TRUE,TRUE
0.755026586,6.047617604,TRUE,TRUE
2.093336111,5.353891061,TRUE,TRUE
2.205151617,3.041195937,TRUE,TRUE
2.874539134,0.919760204,TRUE,TRUE
1.740729002,3.529493077,TRUE,TRUE
1.481223501,2.537170203,TRUE,TRUE
2.825352642,1.872866722,TRUE,TRUE
1.331587237,3.273428688,TRUE,TRUE
1.92506041,3.129484476,TRUE,TRUE
2.422171374,3.060891393,TRUE,TRUE
2.075241303,3.508884308,TRUE,TRUE
3.028806778,1.33923449,TRUE,TRUE
1.674819116,5.331655575,TRUE,TRUE
2.260682958,2.354190841,TRUE,TRUE
0.968078335,5.376836417,TRUE,TRUE
1.936357139,3.179772637,TRUE,TRUE
1.31220753,3.228294907,TRUE,TRUE
1.227354075,2.716929396,TRUE,TRUE
0.630037098,6.720806107,TRUE,TRUE
1.294037641,6.1241173,TRUE,TRUE
2.216894771,3.936181023,TRUE,TRUE
2.711186965,0.785782174,TRUE,TRUE
2.429370284,2.936926285,TRUE,TRUE
0.570379737,6.458625511,TRUE,TRUE
1.194968019,2.814623175,TRUE,TRUE
2.337231411,1.25604456,TRUE,TRUE
2.14233962,9.807861494,TRUE,TRUE
4.124657242,3.398530621,TRUE,TRUE
3.842625624,6.278580285,TRUE,TRUE
1.985166866,1.87630293,TRUE,TRUE
1.633198629,4.087673997,TRUE,TRUE
1.275434904,3.295779895,TRUE,TRUE
1.074021417,4.305208018,TRUE,TRUE
2.964387535,3.474009628,TRUE,TRUE
0.928462503,4.219993283,TRUE,TRUE
2.302101091,4.186415794,TRUE,TRUE
1.601454181,3.995901763,TRUE,TRUE
1.930097923,4.779961404,TRUE,TRUE
1.526194262,1.409815732,TRUE,TRUE
1.525593618,1.495244286,TRUE,TRUE
2.621786736,0.916120619,TRUE,TRUE
0.424775605,4.866956663,TRUE,TRUE
1.169165073,2.60975806,TRUE,TRUE
2.39324003,3.501076918,TRUE,TRUE
0.629426909,4.753005978,TRUE,TRUE
0.973041043,2.554765062,TRUE,TRUE
2.306353559,1.575807895,TRUE,TRUE
3.050109763,0.850894647,TRUE,TRUE
1.609070387,4.582615717,TRUE,TRUE
1.575959727,4.700200612,TRUE,TRUE
1.025931873,3.794810831,TRUE,TRUE
2.375887034,1.36938561,TRUE,TRUE
1.665009087,1.442995376,TRUE,TRUE
1.934250374,2.569242629,TRUE,TRUE
2.109234912,1.764006734,TRUE,TRUE
0.814844657,4.88899021,TRUE,TRUE
2.556909477,1.07128215,TRUE,TRUE
2.155775079,1.325824148,TRUE,TRUE
0.421644092,4.874955264,TRUE,TRUE
1.684655563,3.309762473,TRUE,TRUE
1.855442344,4.093727949,TRUE,TRUE
0.74378027,3.737545876,TRUE,TRUE
1.129989233,4.051848851,TRUE,TRUE
1.284284322,3.112398234,TRUE,TRUE
2.052005444,3.760582063,TRUE,TRUE
1.229369502,3.442610608,TRUE,TRUE
1.031506085,3.768976401,TRUE,TRUE
1.212042078,3.552873917,TRUE,TRUE
2.336877617,2.424608604,TRUE,TRUE
2.392302442,2.454800539,TRUE,TRUE
1.144946105,4.156248368,TRUE,TRUE
1.866710907,1.756197545,TRUE,TRUE
1.976320206,1.360132459,TRUE,TRUE
2.017473283,5.297531837,TRUE,TRUE
0.29885321,5.080686898,TRUE,TRUE
1.891294078,4.553112788,TRUE,TRUE
1.80965553,4.924675448,TRUE,TRUE
1.498954481,3.909651657,TRUE,TRUE
2.23884295,1.808009217,TRUE,TRUE
1.85713637,3.049193851,TRUE,TRUE
1.668815638,3.984270135,TRUE,TRUE
0.60027488,3.88734724,TRUE,TRUE
1.77596717,5.773498498,TRUE,TRUE
1.232927785,3.313942245,TRUE,TRUE
1.732400604,2.779132783,TRUE,TRUE
1.83898432,1.265585411,TRUE,TRUE
2.088700314,3.878376657,TRUE,TRUE
1.83552967,5.072794765,TRUE,TRUE
1.766334956,4.625580563,TRUE,TRUE
1.166663078,4.194821583,TRUE,TRUE
1.58180548,1.292397806,TRUE,TRUE
1.575201101,3.253724841,TRUE,TRUE
1.628858478,1.493475041,TRUE,TRUE
1.406026085,4.160129881,TRUE,TRUE
1.284569928,3.056585446,TRUE,TRUE
1.602206528,1.607208349,TRUE,TRUE
1.698450094,4.505421859,TRUE,TRUE
1.596230104,3.766577351,TRUE,TRUE
2.453798959,0.848050616,TRUE,TRUE
2.087464815,4.450994658,TRUE,TRUE
2.681808904,1.973429193,TRUE,TRUE
2.61131882,1.8410583,TRUE,TRUE
1.265400333,3.456401863,TRUE,TRUE
2.530848013,2.589103134,TRUE,TRUE
2.313135182,4.731945927,TRUE,TRUE
0.779295303,6.923575763,TRUE,TRUE
2.540367883,3.838344791,TRUE,TRUE
2.852153359,1.10272393,TRUE,TRUE
1.409873446,4.057312988,TRUE,TRUE
1.852751351,4.484646219,TRUE,TRUE
1.79257861,4.08391942,TRUE,TRUE
1.266536907,3.22243236,TRUE,TRUE
0.691391742,4.796343732,TRUE,TRUE
0.63498703,7.397559337,TRUE,TRUE
1.843558218,4.921593268,TRUE,TRUE
1.08915302,4.394203937,TRUE,TRUE
1.270160984,3.348949605,TRUE,TRUE
1.477626363,3.558014455,TRUE,TRUE
0.612223089,7.115768083,TRUE,TRUE
1.237936712,3.806059311,TRUE,TRUE
0.419788669,4.77231492,TRUE,TRUE
0.532155146,7.222625628,TRUE,TRUE
1.152362461,4.441769679,TRUE,TRUE
1.377288833,3.315486517,TRUE,TRUE
0.736732709,5.941143695,TRUE,TRUE
1.005627105,5.791875893,TRUE,TRUE
1.002124909,4.482622641,TRUE,TRUE
2.246996745,4.222054627,TRUE,TRUE
1.892947856,3.171410408,TRUE,TRUE
1.74874353,2.950887736,TRUE,TRUE
2.22976403,3.151349908,TRUE,TRUE
1.184445684,2.144672156,TRUE,TRUE
1.406327882,2.588857545,TRUE,TRUE
0.34049734,5.807265846,TRUE,TRUE
0.732933999,5.265910235,TRUE,TRUE
0.884863162,5.514591057,TRUE,TRUE
0.364899744,4.480430684,TRUE,TRUE
1.573773662,1.272784275,TRUE,TRUE
2.083341203,1.180488818,TRUE,TRUE
0.522103114,6.957222214,TRUE,TRUE
1.918466655,4.566086454,TRUE,TRUE
2.346787849,0.772342664,TRUE,TRUE
2.37181294,1.438389099,TRUE,TRUE
1.87264533,4.659862319,TRUE,TRUE
1.498164943,5.005338624,TRUE,TRUE
2.177624463,4.300726474,TRUE,TRUE
2.20038648,1.541550351,TRUE,TRUE
2.094936512,3.746136751,TRUE,TRUE
2.165627919,4.669084645,TRUE,TRUE
1.83768391,3.197015591,TRUE,TRUE
1.5845935,4.938334423,TRUE,TRUE
1.842475345,1.611814495,TRUE,TRUE
1.473942851,2.252147849,TRUE,TRUE
0.630063141,5.527392864,TRUE,TRUE
0.726200559,6.866768536,TRUE,TRUE
1.522609331,2.48260173,TRUE,TRUE
1.302477486,4.966110132,TRUE,TRUE
1.290754108,6.269383087,TRUE,TRUE
0.877975083,5.194018328,TRUE,TRUE
1.911708624,4.593155938,TRUE,TRUE
2.149886264,5.564707542,TRUE,TRUE
2.712898732,3.687372591,TRUE,TRUE
0.849454906,2.699742375,TRUE,TRUE
2.658515808,2.146632962,TRUE,TRUE
1.42320309,3.174608894,TRUE,TRUE
2.281573858,3.614792207,TRUE,TRUE
0.903916923,4.396650409,TRUE,TRUE
1.607126253,4.833079215,TRUE,TRUE
1.309302043,4.312183546,TRUE,TRUE
1.710990717,1.54708825,TRUE,TRUE
1.609293849,2.880646373,TRUE,TRUE
1.496415423,5.419140919,TRUE,TRUE
2.971354868,2.037669251,TRUE,TRUE
1.841410727,5.611253477,TRUE,TRUE
1.042288351,5.029415506,TRUE,TRUE
1.134570586,4.430434984,TRUE,TRUE
2.93238375,1.496044396,TRUE,TRUE
2.300909399,3.195531324,TRUE,TRUE
1.203453508,4.80402091,TRUE,TRUE
1.277210517,2.733437585,TRUE,TRUE
0.776981933,6.941002197,TRUE,TRUE
0.945183901,4.556730705,TRUE,TRUE
0.750805619,4.23005501,TRUE,TRUE
1.905221852,2.952344543,TRUE,TRUE
1.910532356,3.902108032,TRUE,TRUE
1.691192521,4.076400091,TRUE,TRUE
2.43542348,2.926415185,TRUE,TRUE
0.800518,6.718413092,TRUE,TRUE
1.91159801,6.214122321,TRUE,TRUE
1.307408189,4.930148261,TRUE,TRUE
1.377434391,4.900744347,TRUE,TRUE
1.367190336,5.23557483,TRUE,TRUE
1.779061063,4.482354502,TRUE,TRUE
2.885490492,3.187267982,TRUE,TRUE
0.748357374,7.188422299,TRUE,TRUE
2.434203074,1.474567645,TRUE,TRUE
2.461168851,2.133987978,TRUE,TRUE
2.6470419,3.896301586,TRUE,TRUE
1.424665419,2.601597294,TRUE,TRUE
2.454641986,3.124373901,TRUE,TRUE
1.709892987,4.922918979,TRUE,TRUE
2.392507642,1.836462637,TRUE,TRUE
2.221417281,4.574113065,TRUE,TRUE
0.979982101,2.55687929,TRUE,TRUE
2.438446032,1.026601632,TRUE,TRUE
1.99786749,2.317495969,TRUE,TRUE
0.972575086,5.844326926,TRUE,TRUE
0.367489876,5.494668056,TRUE,TRUE
2.938847533,2.121868415,TRUE,TRUE
1.204099225,3.269419498,TRUE,TRUE
0.846721365,6.704266899,TRUE,TRUE
1.076406438,5.368659668,TRUE,TRUE
1.291381355,2.195104364,TRUE,TRUE
1.338449997,2.628560299,TRUE,TRUE
2.204214022,1.391410051,TRUE,TRUE
0.367096817,4.125931415,TRUE,TRUE
0.894771557,6.473670021,TRUE,TRUE
1.473661495,2.887559527,TRUE,TRUE
2.126575781,3.128747515,TRUE,TRUE
0.763031012,4.564343355,TRUE,TRUE
2.511185158,2.682333338,TRUE,TRUE
1.177374812,4.341398862,TRUE,TRUE
1.291491883,2.193699753,TRUE,TRUE
2.513051255,1.55387706,TRUE,TRUE
1.133659463,4.182851278,TRUE,TRUE
1.311767342,2.202681024,TRUE,TRUE
1.752137511,4.541786934,TRUE,TRUE
3.000636894,1.798306306,TRUE,TRUE
0.690077955,5.101034618,TRUE,TRUE
2.275906537,2.642419019,TRUE,TRUE
3.212082787,3.070650608,TRUE,TRUE
2.196748047,4.692879585,TRUE,TRUE
1.639156407,4.589710589,TRUE,TRUE
1.431373255,2.416033285,TRUE,TRUE
2.941711045,2.834125344,TRUE,TRUE
2.523658411,2.066757158,TRUE,TRUE
1.982606397,3.7193134,TRUE,TRUE
0.723245672,4.539809416,TRUE,TRUE
2.278872166,1.553861196,TRUE,TRUE
3.154781747,2.223711003,TRUE,TRUE
1.342565143,7.368438117,TRUE,TRUE
2.213319564,4.361943451,TRUE,TRUE
1.106113505,4.847123538,TRUE,TRUE
2.819067345,0.947425444,TRUE,TRUE
1.844470864,3.707541687,TRUE,TRUE
0.489261498,5.08104878,TRUE,TRUE
2.33722296,3.49138487,TRUE,TRUE
1.28124848,5.013619992,TRUE,TRUE
0.457371924,6.636056269,TRUE,TRUE
2.618221548,1.916530504,TRUE,TRUE
0.691798576,7.490241296,TRUE,TRUE
1.286327885,2.97675005,TRUE,TRUE
3.30106912,2.408048736,TRUE,TRUE
3.047094726,1.765007959,TRUE,TRUE
2.110495762,5.621571276,TRUE,TRUE
0.659231344,7.229731053,TRUE,TRUE
0.49064821,6.582377418,TRUE,TRUE
1.557867729,5.99987953,TRUE,TRUE
1.236670651,5.174454674,TRUE,TRUE
2.335249602,3.310946588,TRUE,TRUE
1.97389596,4.149434215,TRUE,TRUE
0.901481248,6.05185498,TRUE,TRUE
2.46913647,2.622570235,TRUE,TRUE
3.206530504,1.883204544,TRUE,TRUE
2.382042894,3.706072495,TRUE,TRUE
2.849253525,1.879287853,TRUE,TRUE
1.237147552,3.325717175,TRUE,TRUE
2.463902091,0.848248077,TRUE,TRUE
2.759440847,3.957834544,TRUE,TRUE
1.621777889,3.939351874,TRUE,TRUE
1.649898337,4.883534987,TRUE,TRUE
1.476199065,2.789308954,TRUE,TRUE
0.662911962,5.544700632,TRUE,TRUE
2.407054014,1.983337402,TRUE,TRUE
1.278822636,3.169653585,TRUE,TRUE
1.056646738,10.01161672,TRUE,TRUE
2.810141203,0.826991454,TRUE,TRUE
2.795358091,2.245284169,TRUE,TRUE
0.301194754,5.143586301,TRUE,TRUE
0.620513997,4.818069475,TRUE,TRUE
1.009269283,5.419181944,TRUE,TRUE
1.888126841,4.327517237,TRUE,TRUE
0.677844978,4.879507592,TRUE,TRUE
2.156023739,3.666006716,TRUE,TRUE
1.600924264,4.705844996,TRUE,TRUE
2.800364571,1.948625238,TRUE,TRUE
2.751248531,2.773533328,TRUE,TRUE
2.084804114,4.642172579,TRUE,TRUE
1.179482497,3.706748488,TRUE,TRUE
0.657099047,4.875849298,TRUE,TRUE
1.533300281,3.400279297,TRUE,TRUE
2.880354996,2.08980461,TRUE,TRUE
0.682073276,4.495664095,TRUE,TRUE
2.336325113,1.915744842,TRUE,TRUE
1.724399128,4.592817874,TRUE,TRUE
0.54394332,4.9015785,TRUE,TRUE
1.763042422,4.137830865,TRUE,TRUE
0.857518378,6.685643185,TRUE,TRUE
1.609210334,5.115460427,TRUE,TRUE
1.652525689,2.818618142,TRUE,TRUE
2.065034508,1.931905577,TRUE,TRUE
0.469187108,5.015433349,TRUE,TRUE
1.730836745,5.722528188,TRUE,TRUE
1.613118938,2.354946069,TRUE,TRUE
2.146255569,2.410501753,TRUE,TRUE
0.666171373,4.621672623,TRUE,TRUE
1.062297558,4.902825016,TRUE,TRUE
2.148420564,3.100990151,TRUE,TRUE
1.773943559,3.724071227,TRUE,TRUE
0.963786599,4.40120567,TRUE,TRUE
0.545140031,4.499007841,TRUE,TRUE
1.65792873,3.604196446,TRUE,TRUE
0.188605975,4.903030459,TRUE,TRUE
1.29297671,8.964311602,TRUE,TRUE
4.564189664,6.560812479,TRUE,TRUE
2.142447777,2.311099607,TRUE,TRUE
1.627077848,3.026534595,TRUE,TRUE
2.242124613,2.012903218,TRUE,TRUE
2.258473489,2.029918242,TRUE,TRUE
1.030914762,6.592757345,TRUE,TRUE
0.767661295,4.540770244,TRUE,TRUE
2.453919118,3.027446207,TRUE,TRUE
2.19840428,2.72697305,TRUE,TRUE
2.832771608,3.625258749,TRUE,TRUE
2.813397271,2.130698587,TRUE,TRUE
0.488719041,5.000460469,TRUE,TRUE
2.457705449,2.328876263,TRUE,TRUE
1.500376168,5.182783515,TRUE,TRUE
0.66114343,4.710136186,TRUE,TRUE
2.304003535,2.519342211,TRUE,TRUE
1.834536072,4.468359394,TRUE,TRUE
2.362032062,2.970241396,TRUE,TRUE
2.304860855,2.294708554,TRUE,TRUE
1.843606557,4.367865197,TRUE,TRUE
1.456784381,4.406414443,TRUE,TRUE
2.246147997,2.366454883,TRUE,TRUE
1.538351317,5.638142399,TRUE,TRUE
1.692342835,4.170946476,TRUE,TRUE
2.341946481,3.350064957,TRUE,TRUE
2.459368051,2.439743647,TRUE,TRUE
0.964435054,6.048795832,TRUE,TRUE
2.352176591,3.106009861,TRUE,TRUE
0.464741772,5.130367341,TRUE,TRUE
2.023979327,2.049076302,TRUE,TRUE
1.707182322,4.138123229,TRUE,TRUE
1.726138494,2.534537248,TRUE,TRUE
2.276025977,1.893220489,TRUE,TRUE
0.682027104,4.666844397,TRUE,TRUE
3.020369906,1.743996649,TRUE,TRUE
0.780930596,4.390871178,TRUE,TRUE
1.683375804,4.419405006,TRUE,TRUE
1.430288722,6.046742169,TRUE,TRUE
2.745086012,2.384194258,TRUE,TRUE
2.307826218,4.766313383,TRUE,TRUE
1.434580136,5.96663653,TRUE,TRUE
1.006680933,5.939580208,TRUE,TRUE
0.979229137,6.072668869,TRUE,TRUE
1.992467266,2.115460017,TRUE,TRUE
1.982284551,7.16811776,TRUE,TRUE
0.567765425,4.697957986,TRUE,TRUE
0.687674919,6.069641319,TRUE,TRUE
2.255698147,4.630821146,TRUE,TRUE
2.545062238,7.603286534,TRUE,TRUE
2.333774,2.209822956,TRUE,TRUE
0.781698376,5.130573777,TRUE,TRUE
1.055982171,6.571749704,TRUE,TRUE
2.360864629,1.310211706,TRUE,TRUE
2.182387265,1.242732185,TRUE,TRUE
3.074620414,1.71596426,TRUE,TRUE
2.114425217,2.89634927,TRUE,TRUE
1.954768314,2.178779485,TRUE,TRUE
0.76012384,4.796177216,TRUE,TRUE
0.670583141,4.946617048,TRUE,TRUE
0.368338129,5.322438993,TRUE,TRUE
1.181609723,4.543175456,TRUE,TRUE
0.933021766,4.629445896,TRUE,TRUE
0.606507824,4.809797406,TRUE,TRUE
0.583892468,4.564542574,TRUE,TRUE
0.84939281,4.531580576,TRUE,TRUE
0.27246648,5.345379409,TRUE,TRUE
1.500741841,3.518626986,TRUE,TRUE
1.702251918,5.143141642,TRUE,TRUE
1.495620885,5.862792681,TRUE,TRUE
1.63712494,3.567136974,TRUE,TRUE
2.0184908,2.473393452,TRUE,TRUE
1.309104166,5.098369802,TRUE,TRUE
1.902035711,3.734741259,TRUE,TRUE
1.557848211,4.093231516,TRUE,TRUE
1.601879136,3.692155048,TRUE,TRUE
1.167200006,5.108872097,TRUE,TRUE
0.955831381,6.132996784,TRUE,TRUE
1.347939226,5.163872807,TRUE,TRUE
1.779891402,3.146348111,TRUE,TRUE
0.807344868,6.808810483,TRUE,TRUE
2.402043519,4.141181787,TRUE,TRUE
0.631339829,4.836661516,TRUE,TRUE
0.738570647,5.443128789,TRUE,TRUE
0.72778725,4.199150545,TRUE,TRUE
1.80709542,3.335401076,TRUE,TRUE
2.668332665,2.389717427,TRUE,TRUE
0.883478878,4.823100522,TRUE,TRUE
1.316775528,6.111571525,TRUE,TRUE
2.017064082,1.878890393,TRUE,TRUE
0.904570903,6.208456236,TRUE,TRUE
2.494618632,1.842945766,TRUE,TRUE
1.993931841,2.105452012,TRUE,TRUE
0.839270528,6.098306434,TRUE,TRUE
0.527730261,4.612338582,TRUE,TRUE
2.691580705,1.848823852,TRUE,TRUE
1.5635791,3.161701866,TRUE,TRUE
1.670378598,3.325479688,TRUE,TRUE
2.959920102,0.918479184,TRUE,TRUE
1.288411549,2.945133955,TRUE,TRUE
1.152839653,2.853357051,TRUE,TRUE
1.946279523,3.758565351,TRUE,TRUE
1.175105491,4.523015127,TRUE,TRUE
4.867867308,7.442216304,TRUE,TRUE
1.861646855,5.301037722,TRUE,TRUE
1.424489637,3.454424766,TRUE,TRUE
2.396175646,3.951539389,TRUE,TRUE
1.199223365,7.467416221,TRUE,TRUE
2.245484871,3.809860272,TRUE,TRUE
2.44667821,4.040200668,TRUE,TRUE
1.94047894,4.205330449,TRUE,TRUE
1.088685353,2.780799877,TRUE,TRUE
2.157704937,4.121249222,TRUE,TRUE
2.517350723,6.583731782,TRUE,TRUE
2.715868018,1.773738409,TRUE,TRUE
1.967899516,2.93109134,TRUE,TRUE
2.449470346,2.529111188,TRUE,TRUE
0.796657392,6.856743418,TRUE,TRUE
1.932277204,3.901954945,TRUE,TRUE
2.2280535,3.87171265,TRUE,TRUE
1.525107773,4.785636237,TRUE,TRUE
1.638458606,4.139073705,TRUE,TRUE
1.401427616,4.631628495,TRUE,TRUE
1.64494007,3.354066043,TRUE,TRUE
1.571152458,3.39930441,TRUE,TRUE
1.703068903,4.294850805,TRUE,TRUE
2.298787537,4.082887148,TRUE,TRUE
1.787467315,3.589278694,TRUE,TRUE
0.58919648,4.870661695,TRUE,TRUE
0.473501925,4.72591991,TRUE,TRUE
0.414368283,5.030776701,TRUE,TRUE
1.890284674,2.075567061,TRUE,TRUE
1.163154556,1.767598518,TRUE,TRUE
1.76810877,1.354199284,TRUE,TRUE
0.933606786,6.180161891,TRUE,TRUE
0.857120057,4.490305032,TRUE,TRUE
0.614852862,4.631256551,TRUE,TRUE
1.698796289,3.823172291,TRUE,TRUE
1.289925577,2.843405858,TRUE,TRUE
2.056930789,1.161754819,TRUE,TRUE
0.410691948,4.755826194,TRUE,TRUE
1.184421859,9.308683316,TRUE,TRUE
2.122323307,3.811205468,TRUE,TRUE
2.743859053,2.389613735,TRUE,TRUE
0.774806159,7.280310174,TRUE,TRUE
0.628293933,5.626384364,TRUE,TRUE
1.796513111,6.139629196,TRUE,TRUE
1.328639884,2.929208467,TRUE,TRUE
2.301157443,3.51563971,TRUE,TRUE
1.545873209,6.694756312,TRUE,TRUE
1.578797737,1.83232647,TRUE,TRUE
1.385690673,1.958266821,TRUE,TRUE
2.623119315,3.835380436,TRUE,TRUE
2.699250921,1.83554311,TRUE,TRUE
1.22193867,2.925348001,TRUE,TRUE
2.054819882,4.16903334,TRUE,TRUE
3.102509074,0.914937646,TRUE,TRUE
2.552871854,0.842159835,TRUE,TRUE
1.72974384,1.523828899,TRUE,TRUE
2.330641607,3.747190405,TRUE,TRUE
3.029393633,1.910116024,TRUE,TRUE
1.794447689,4.216458998,TRUE,TRUE
1.58235306,1.612396534,TRUE,TRUE
0.413343981,5.216922557,TRUE,TRUE
1.812196226,4.06844709,TRUE,TRUE
1.273592548,2.924135406,TRUE,TRUE
0.547171544,5.214293884,TRUE,TRUE
1.992831271,3.668374039,TRUE,TRUE
1.755090226,3.668273609,TRUE,TRUE
2.209870426,3.903833195,TRUE,TRUE
2.329718921,2.485132578,TRUE,TRUE
1.349925236,2.929651027,TRUE,TRUE
1.78779911,1.382711852,TRUE,TRUE
1.972419864,4.482344645,TRUE,TRUE
0.512182544,4.90812946,TRUE,TRUE
1.414812294,2.987511388,TRUE,TRUE
2.406140744,0.668480975,TRUE,TRUE
1.882074622,3.639850419,TRUE,TRUE
2.458066979,3.608095481,TRUE,TRUE
0.710842585,5.560794559,TRUE,TRUE
2.286756288,3.808326592,TRUE,TRUE
1.68200893,1.429622259,TRUE,TRUE
2.226630766,1.874439694,TRUE,TRUE
1.833893443,3.894641154,TRUE,TRUE
1.453728507,2.893199801,TRUE,TRUE
3.219670409,0.857612452,TRUE,TRUE
1.470235681,3.280523637,TRUE,TRUE
1.925147355,4.181058723,TRUE,TRUE
2.392767917,1.237375645,TRUE,TRUE
2.293154223,3.970999974,TRUE,TRUE
1.18347907,2.863678236,TRUE,TRUE
1.894874848,1.441079136,TRUE,TRUE
1.982101915,4.238652082,TRUE,TRUE
2.08522193,3.920891523,TRUE,TRUE
1.935093165,3.45910819,TRUE,TRUE
2.413306722,3.866227484,TRUE,TRUE
0.696311674,5.001019265,TRUE,TRUE
2.577643548,0.868693361,TRUE,TRUE
1.647179044,1.664854087,TRUE,TRUE
0.365935675,5.037761181,TRUE,TRUE
1.876109663,1.404956508,TRUE,TRUE
2.557903884,0.699903283,TRUE,TRUE
1.940981034,3.935865224,TRUE,TRUE
1.139505564,2.669595058,TRUE,TRUE
2.506363744,0.838585532,TRUE,TRUE
0.287784832,5.06162175,TRUE,TRUE
1.600538469,3.18979567,TRUE,TRUE
0.777723279,4.589189425,TRUE,TRUE
1.400426585,4.372171291,TRUE,TRUE
2.455637355,0.815696778,TRUE,TRUE
1.235717137,5.249764149,TRUE,TRUE
1.146331332,1.838532252,TRUE,TRUE
2.87097218,0.885371517,TRUE,TRUE
2.377479708,1.054290664,TRUE,TRUE
2.091750379,3.784795633,TRUE,TRUE
0.68423305,4.833961191,TRUE,TRUE
1.768102989,3.964105328,TRUE,TRUE
2.858007335,0.821556903,TRUE,TRUE
1.026742598,1.686570614,TRUE,TRUE
1.155224578,4.392905335,TRUE,TRUE
1.405856104,4.367139336,TRUE,TRUE
1.62435989,3.239386969,TRUE,TRUE
0.982038902,6.049678527,TRUE,TRUE
1.483665953,3.335250129,TRUE,TRUE
2.047290644,3.139416948,TRUE,TRUE
1.400835179,4.477181359,TRUE,TRUE
2.325416872,4.048145273,TRUE,TRUE
2.520333981,1.152783645,TRUE,TRUE
1.792380999,1.391396406,TRUE,TRUE
1.473086212,3.728131929,TRUE,TRUE
1.823430286,3.841564323,TRUE,TRUE
1.849925229,1.612909053,TRUE,TRUE
1.061664909,2.724524968,TRUE,TRUE
1.778441747,1.562699479,TRUE,TRUE
1.573314553,3.981332518,TRUE,TRUE
1.53089614,2.387333949,TRUE,TRUE
0.849056483,4.469800691,TRUE,TRUE
1.294558337,1.765034119,TRUE,TRUE
1.785749743,4.431325428,TRUE,TRUE
2.570374647,2.406662313,TRUE,TRUE
0.783110056,3.764915014,TRUE,TRUE
2.129624603,3.840698047,TRUE,TRUE
1.90133282,5.089696776,TRUE,TRUE
