feature,"PolyA, ng/uL","Os-C, uM"
FALSE,33.44741385,10.27551315
FALSE,35.36733032,10.27590447
FALSE,30.24112282,10.28365544
FALSE,33.92641085,10.28385078
FALSE,13.77341853,10.28753808
FALSE,29.44084056,10.2892815
FALSE,28.3032705,10.29176577
FALSE,13.35801137,10.29726248
FALSE,14.78169825,10.29729878
FALSE,25.93245982,10.30594427
FALSE,25.26136912,10.30811999
FALSE,30.22761753,10.31196487
FALSE,14.42477403,10.31319922
FALSE,24.48279062,10.31836195
FALSE,30.80440694,10.31843886
FALSE,27.37837262,10.32718077
FALSE,24.12981928,10.34229787
FALSE,14.93075504,10.3469032
FALSE,37.24293584,10.3492084
FALSE,26.52258474,10.350384
FALSE,28.32959494,10.35189341
FALSE,26.11203767,10.35191963
FALSE,36.49688059,10.35225043
FALSE,23.4735082,10.35843236
FALSE,35.28362907,10.36204487
FALSE,16.0226787,10.37059269
FALSE,8.603628435,10.37591661
FALSE,26.93188847,10.37673655
FALSE,31.74747188,10.38028615
FALSE,24.60762616,10.38814807
FALSE,33.299064,10.39446501
FALSE,14.41565547,10.3944768
FALSE,32.95079226,10.39544572
FALSE,15.21231884,10.39764581
FALSE,25.94061911,10.39765893
FALSE,27.25692896,10.40085062
FALSE,25.23910337,10.40208004
FALSE,27.40098795,10.4039772
FALSE,33.97160308,10.40902531
FALSE,31.87329078,10.41213877
FALSE,26.89017961,10.41739415
FALSE,28.02227111,10.41800539
FALSE,37.70931706,10.42127687
FALSE,36.62980163,10.42444701
FALSE,29.72649641,10.42981115
FALSE,24.82763538,10.4339567
FALSE,34.31881005,10.43575654
FALSE,16.48274708,10.43983683
FALSE,34.60891741,10.43985371
FALSE,35.82984981,10.44348496
FALSE,34.05550328,10.44421642
FALSE,33.44788046,10.44810776
FALSE,27.60618768,10.4522946
FALSE,33.5675998,10.4567967
FALSE,36.16711145,10.4655005
FALSE,26.76726117,10.47255888
FALSE,16.89754556,10.47438343
FALSE,15.27605053,10.47512462
FALSE,14.11758529,10.47571977
FALSE,21.47263441,10.47663587
FALSE,15.38191503,10.48385617
FALSE,23.95192493,10.48876653
FALSE,35.38403063,10.48934741
FALSE,33.86897344,10.49055078
FALSE,25.88096893,10.49459472
FALSE,36.24790048,10.49872353
FALSE,25.03779092,10.51394076
FALSE,30.86102739,10.5154083
FALSE,24.29386458,10.51701824
FALSE,27.17577564,10.51719698
FALSE,22.53771521,10.52281397
FALSE,15.31059979,10.52289256
FALSE,29.30193625,10.52609971
FALSE,31.66719308,10.53101354
FALSE,15.30745206,10.53971179
FALSE,34.68988862,10.54065128
FALSE,12.01245083,10.5489335
FALSE,28.45267822,10.54966533
FALSE,12.92583134,10.54994547
FALSE,13.14790691,10.55035292
FALSE,34.64436802,10.55535731
FALSE,19.65447267,10.5560716
FALSE,15.98523188,10.56138148
FALSE,15.02713901,10.56291134
FALSE,25.39996897,10.56649641
FALSE,36.08936771,10.57335009
FALSE,27.40942943,10.57507002
FALSE,28.20012595,10.57863066
FALSE,31.9048678,10.57955908
FALSE,29.16913913,10.58140378
FALSE,16.38424777,10.58168401
FALSE,18.20090587,10.58370141
FALSE,26.8304616,10.59169637
FALSE,14.64843795,10.59455115
FALSE,14.42576234,10.59838672
FALSE,34.66237995,10.60157502
FALSE,9.244191484,10.60205959
FALSE,14.10850748,10.60546133
FALSE,14.71396304,10.60670755
FALSE,22.65533699,10.60719526
FALSE,13.78479523,10.60761387
FALSE,23.8984234,10.6108397
FALSE,22.57562549,10.61240024
FALSE,30.1799616,10.61438968
FALSE,24.66742449,10.61646368
FALSE,23.79477827,10.62711612
FALSE,16.91606999,10.62968185
FALSE,15.02967358,10.63347589
FALSE,34.4472465,10.63688922
FALSE,22.48068541,10.63806251
FALSE,14.24946943,10.64091468
FALSE,29.69871408,10.64397794
FALSE,25.43134034,10.65368954
FALSE,8.087503532,10.66167415
FALSE,22.93566206,10.66613429
FALSE,23.89898107,10.66916681
FALSE,27.68799794,10.67351828
FALSE,30.53863366,10.67662138
TRUE,14.02845528,10.68038434
FALSE,23.44071198,10.68211576
FALSE,34.96015832,10.68498771
FALSE,13.96189001,10.68800811
FALSE,29.98160806,10.6990072
FALSE,14.85041594,10.70236129
FALSE,33.42538266,10.71475068
FALSE,25.43965083,10.71499717
FALSE,16.37392866,10.716297
FALSE,29.22410363,10.72253361
FALSE,26.10010495,10.72767845
FALSE,31.43053498,10.73251043
FALSE,14.69681335,10.7447683
FALSE,35.78594769,10.74582285
FALSE,34.85351232,10.75002289
FALSE,31.68866931,10.75671414
FALSE,25.01886467,10.75871166
FALSE,26.62189597,10.75932901
FALSE,32.34053943,10.7618246
FALSE,29.40851732,10.76887513
FALSE,15.97742088,10.7705153
FALSE,19.53040596,10.77178736
FALSE,27.22153653,10.77854729
FALSE,18.08955578,10.78425125
FALSE,25.60095792,10.78519215
FALSE,29.84995776,10.78706157
FALSE,12.78300891,10.78787448
FALSE,23.30576739,10.78822354
FALSE,16.42912017,10.78982363
FALSE,13.50873605,10.79441629
FALSE,29.51889494,10.80208221
FALSE,15.35983165,10.80283857
FALSE,36.71481459,10.80341912
FALSE,31.85895668,10.81670492
FALSE,33.03473425,10.8203374
FALSE,35.20485139,10.82089938
FALSE,16.35544854,10.82457572
FALSE,33.99418569,10.83209206
FALSE,32.85273245,10.83663488
FALSE,25.46664867,10.83766419
FALSE,14.86961689,10.84086681
FALSE,33.80927656,10.84560478
FALSE,24.0401225,10.84826867
FALSE,33.63444894,10.85089023
FALSE,36.77412212,10.85596876
FALSE,15.07425881,10.85776183
FALSE,31.58211607,10.85974279
FALSE,36.64253926,10.86199199
FALSE,33.24452771,10.86331717
FALSE,26.30703119,10.86364594
FALSE,14.83893306,10.86373799
FALSE,14.46237021,10.86539227
FALSE,14.99558329,10.87844176
FALSE,33.28148475,10.88088319
FALSE,15.60742997,10.88162173
FALSE,17.24895291,10.8825242
FALSE,15.05995828,10.88305377
FALSE,15.88599828,10.88592658
FALSE,23.98642813,10.88657563
FALSE,35.52838015,10.88730774
FALSE,32.57123407,10.88812144
FALSE,23.2963591,10.8967615
FALSE,14.64626669,10.89982222
FALSE,14.67129856,10.90824748
FALSE,24.14678488,10.9134639
FALSE,14.46085182,10.91691388
FALSE,31.48800549,10.9201505
FALSE,26.2653524,10.92108075
FALSE,26.25478793,10.92244546
FALSE,13.26926794,10.93805676
FALSE,25.42195981,10.93895312
FALSE,22.8953833,10.93970765
FALSE,17.36707335,10.9417196
FALSE,24.6025266,10.94745571
FALSE,14.00649565,10.95466305
FALSE,17.06563272,10.96396959
FALSE,25.17023763,10.97363131
FALSE,32.74334829,10.9749524
FALSE,30.51236912,10.97778492
FALSE,13.12467192,10.97820623
FALSE,15.88642145,10.97888368
FALSE,15.31656471,10.98302665
FALSE,23.26667069,11.00510063
FALSE,25.9754427,11.0052656
FALSE,30.79567681,11.00883768
FALSE,26.95692951,11.00959304
FALSE,14.34002306,11.01223317
FALSE,13.81680769,11.01258276
FALSE,35.64498101,11.01362611
FALSE,25.30447573,11.02853561
FALSE,12.59146367,11.03247263
FALSE,31.71554321,11.03403429
FALSE,20.15783324,11.04173892
FALSE,14.78929617,11.04337397
FALSE,31.55845706,11.04432173
FALSE,24.15279466,11.04453302
FALSE,30.2361377,11.04837038
FALSE,17.27270469,11.05174727
FALSE,24.34886177,11.06362504
FALSE,15.61603141,11.06914976
FALSE,18.2090979,11.06930819
FALSE,25.26852677,11.07441337
FALSE,16.10651425,11.07628765
FALSE,25.89930132,11.08298589
FALSE,26.4325439,11.08330121
FALSE,17.90215698,11.08515983
FALSE,23.77395452,11.0985995
FALSE,26.59784808,11.10616248
FALSE,16.10506634,11.11180109
FALSE,35.23525538,11.11440927
FALSE,16.64157689,11.12256275
FALSE,12.03674423,11.12566753
FALSE,22.37682855,11.12681704
FALSE,34.20647079,11.12773389
FALSE,27.3684265,11.13273187
FALSE,15.93674813,11.13353583
TRUE,14.40629981,11.13365886
FALSE,8.196914679,11.1393413
FALSE,8.424526552,11.14068253
FALSE,31.3811773,11.1425132
FALSE,12.53694229,11.14616008
FALSE,14.1583555,11.14679941
FALSE,23.83156835,11.14751904
FALSE,16.84325575,11.14963988
FALSE,26.30652458,11.15250615
FALSE,24.82657805,11.15279212
FALSE,34.0283349,11.15373373
FALSE,16.76583423,11.16012543
FALSE,26.15312987,11.16645861
FALSE,8.125506546,11.17673522
FALSE,24.23685287,11.17795844
FALSE,30.63367202,11.17841915
FALSE,27.87771438,11.18847935
FALSE,22.26852398,11.18945861
FALSE,26.90786989,11.19049093
FALSE,39.54388987,11.19160705
FALSE,29.96874993,11.19241954
FALSE,18.98084096,11.20090629
FALSE,33.23788838,11.20492124
FALSE,33.26803675,11.2070637
FALSE,14.28635117,11.20865022
FALSE,14.75638682,11.21240379
FALSE,17.34886588,11.21433089
FALSE,33.12726475,11.22171645
FALSE,14.07704636,11.2225443
FALSE,29.83611399,11.22755902
FALSE,24.36111044,11.22873527
FALSE,18.18500899,11.23093759
FALSE,15.64474776,11.23171431
FALSE,15.97251476,11.23800537
FALSE,18.56035516,11.24049677
FALSE,18.47444763,11.24081845
FALSE,25.63746856,11.24323533
FALSE,36.37487677,11.2443333
FALSE,33.41293224,11.24789149
FALSE,10.62346919,11.24852609
FALSE,16.61615695,11.25019237
FALSE,30.70848096,11.25049669
FALSE,14.74979821,11.25091752
FALSE,14.8443243,11.25164128
FALSE,20.21909662,11.25181522
FALSE,24.96549294,11.2518935
FALSE,17.43835733,11.25199881
FALSE,24.38941518,11.25665292
FALSE,30.6781435,11.25784158
FALSE,36.67848836,11.25966756
FALSE,26.51944594,11.26585595
FALSE,28.67035944,11.26881033
FALSE,33.27707826,11.270058
FALSE,16.53646293,11.27167385
FALSE,25.67619601,11.27451081
FALSE,18.02074597,11.2759053
FALSE,35.63941346,11.28692243
FALSE,9.982303031,11.2913586
FALSE,28.0304872,11.2936109
FALSE,15.72319588,11.29618178
FALSE,27.45994216,11.2982948
FALSE,8.680439371,11.30113232
FALSE,25.27175859,11.30396571
FALSE,30.78909014,11.30552957
FALSE,32.11727667,11.30799027
FALSE,33.95749088,11.30805595
FALSE,35.07672732,11.31135202
FALSE,14.40815422,11.31334273
FALSE,29.73239501,11.31453694
FALSE,15.48298349,11.32372295
FALSE,18.16689748,11.3261635
FALSE,8.168337684,11.32931125
FALSE,14.55147301,11.33146759
FALSE,544.0285592,11.33850509
FALSE,26.83960089,11.34477718
FALSE,19.03519984,11.34505683
FALSE,33.36872707,11.34654881
FALSE,18.58856078,11.34693022
FALSE,27.95362267,11.35336211
FALSE,18.56677156,11.35394382
FALSE,24.35216785,11.36383574
FALSE,19.30682261,11.3666936
FALSE,15.90722909,11.36672928
FALSE,25.24974759,11.3671096
FALSE,19.05278059,11.37161377
FALSE,13.97731921,11.37711394
FALSE,26.33111287,11.38825908
FALSE,17.37521863,11.39050087
TRUE,34.03879152,11.39447354
FALSE,13.88690374,11.4081554
FALSE,26.01354373,11.40836619
FALSE,26.38440522,11.40945293
FALSE,20.68493783,11.4117296
FALSE,31.67722687,11.41439535
FALSE,16.26463451,11.41904688
FALSE,12.44216394,11.42189822
FALSE,31.89852638,11.42296628
FALSE,20.38990873,11.42397268
FALSE,36.21230025,11.42766762
FALSE,16.64213013,11.43114521
FALSE,14.57964638,11.43168952
FALSE,17.37194836,11.43472
FALSE,17.41165621,11.43822621
FALSE,26.72585178,11.44030838
FALSE,12.78011999,11.44122069
FALSE,18.40534127,11.44283412
FALSE,31.95501072,11.44345646
FALSE,19.15245224,11.44490995
FALSE,7.41882322,11.44545061
FALSE,16.31593766,11.45725181
FALSE,38.58788123,11.45811117
FALSE,15.41678551,11.45843398
FALSE,13.60735309,11.45891619
FALSE,23.97115941,11.46008747
FALSE,31.63168757,11.46060343
FALSE,14.0543822,11.46284166
FALSE,26.50259104,11.46696456
FALSE,25.09985547,11.46861944
FALSE,29.04279898,11.4713094
FALSE,13.86493012,11.4719752
FALSE,32.17041366,11.47694082
FALSE,15.5947612,11.48983336
FALSE,19.5693719,11.49818389
FALSE,24.19891372,11.50103538
FALSE,18.95934878,11.50598027
TRUE,14.31111428,11.50890255
FALSE,14.17139891,11.50929928
FALSE,31.51821195,11.51355462
FALSE,24.1315266,11.51552195
FALSE,23.57234128,11.51561708
FALSE,28.16210354,11.5189618
FALSE,32.92997373,11.51918005
FALSE,10.87305622,11.52488355
FALSE,35.84150936,11.53200713
FALSE,25.80002449,11.53461857
FALSE,13.32864794,11.5363945
TRUE,26.56710183,11.54049363
FALSE,26.41343346,11.54485069
FALSE,15.73664048,11.54581601
FALSE,25.10233158,11.5461261
FALSE,32.77535018,11.54732378
FALSE,13.0950934,11.55049631
FALSE,15.25656041,11.55106199
FALSE,23.69401953,11.55520355
FALSE,16.68208011,11.56111263
FALSE,35.10193843,11.56459336
FALSE,33.50737516,11.5658243
FALSE,34.73950888,11.58549056
FALSE,32.68189235,11.58726939
FALSE,15.19751952,11.58914612
FALSE,26.658765,11.59402578
FALSE,22.84789374,11.59437612
FALSE,19.08614332,11.59604208
FALSE,31.06975664,11.59614901
FALSE,37.87095018,11.59668205
FALSE,14.62390283,11.59745378
FALSE,34.17144031,11.60171248
FALSE,18.73874025,11.63560252
FALSE,15.38742005,11.63892752
FALSE,25.64444295,11.6447874
FALSE,25.98194825,11.64528879
FALSE,14.83468677,11.6466033
FALSE,30.38729289,11.64731662
FALSE,34.00019598,11.65500394
FALSE,25.38120164,11.65720131
FALSE,18.88829395,11.65933968
FALSE,24.94752711,11.66341446
FALSE,18.93285764,11.66961323
FALSE,32.66260333,11.67269217
FALSE,25.36397111,11.67471687
FALSE,15.43357843,11.67730623
FALSE,29.75148053,11.67733437
FALSE,21.90805314,11.6781948
FALSE,22.34787911,11.68257838
FALSE,27.32363368,11.6904511
FALSE,15.32257018,11.69341511
FALSE,32.52802817,11.69427093
FALSE,30.98574094,11.69946614
FALSE,30.41251393,11.70109849
FALSE,15.26017433,11.70658791
FALSE,29.61548067,11.70690254
FALSE,39.13081793,11.71277463
FALSE,28.96214484,11.71414566
FALSE,22.91717117,11.71598948
FALSE,26.92401928,11.71968379
FALSE,14.33424747,11.72446844
FALSE,16.47224387,11.73262021
FALSE,19.23128828,11.73389023
FALSE,34.67363703,11.7339236
FALSE,32.59219079,11.73479114
FALSE,12.65971199,11.73850739
FALSE,19.87080556,11.74031296
FALSE,24.59748167,11.74675332
FALSE,9.324211247,11.74893959
FALSE,34.03800488,11.75001252
FALSE,19.53326041,11.75112358
FALSE,25.87225632,11.75211144
FALSE,26.87764463,11.7536188
FALSE,12.08582925,11.75979889
FALSE,33.0349374,11.76057076
FALSE,15.84976726,11.76549927
FALSE,14.77608613,11.76702108
FALSE,35.72366337,11.77219531
FALSE,12.44629688,11.77239116
FALSE,24.93721504,11.78479382
FALSE,32.17007013,11.78647968
FALSE,24.61482961,11.78663263
FALSE,14.65148229,11.79746946
FALSE,23.70887801,11.79796073
TRUE,19.874739,11.80157568
FALSE,35.86134571,11.80612724
FALSE,8.955410744,11.80845463
FALSE,24.47988516,11.81165545
FALSE,37.1067079,11.81225011
FALSE,15.02789994,11.81417896
FALSE,31.48877823,11.81677828
FALSE,15.73737087,11.81848289
FALSE,23.47621107,11.81895911
FALSE,18.8070876,11.82055583
FALSE,22.78162262,11.82485128
FALSE,36.43633822,11.82597329
FALSE,30.60104181,11.82999393
FALSE,18.80650232,11.83088812
FALSE,8.473615243,11.83117402
FALSE,15.26519674,11.83445004
FALSE,18.66713375,11.8344758
FALSE,27.97641319,11.83960616
FALSE,15.46661927,11.84419087
FALSE,7.822655136,11.84495199
FALSE,27.08238953,11.84769605
FALSE,373.9947471,11.85003091
FALSE,24.3309675,11.85799319
FALSE,28.22520115,11.86050641
FALSE,30.57470336,11.86070305
FALSE,20.09903568,11.88731654
FALSE,27.18943231,11.89297962
FALSE,15.00736113,11.89775847
FALSE,30.64748695,11.89960879
FALSE,17.46978402,11.89962914
FALSE,14.92815236,11.90038865
FALSE,27.45376369,11.90045077
FALSE,13.19007349,11.91599108
FALSE,32.48557696,11.91830727
FALSE,13.77947642,11.92063375
FALSE,23.09893429,11.92181573
FALSE,26.25651414,11.92191558
FALSE,29.80557873,11.92250392
FALSE,19.39470237,11.93490303
FALSE,17.18639519,11.93548751
FALSE,30.41884118,11.94097993
FALSE,29.48344551,11.9457795
FALSE,31.65905498,11.9475964
FALSE,25.58928052,11.95212162
FALSE,17.71382667,11.95248658
FALSE,15.18497658,11.95558427
FALSE,25.10776853,11.96186533
FALSE,19.63963067,11.9684475
FALSE,34.13455141,11.97247972
FALSE,13.607857,11.97547361
FALSE,14.66478782,11.97714161
FALSE,26.12113935,11.97776519
FALSE,14.6878079,11.98055696
FALSE,26.0396408,11.98358638
FALSE,35.54932581,11.98615298
FALSE,20.53783521,11.98902631
FALSE,19.64961398,11.98992164
FALSE,28.30289331,12.00286799
FALSE,25.42439688,12.01233408
FALSE,22.75287255,12.01481463
FALSE,38.92850138,12.01958197
FALSE,12.03262376,12.02780222
FALSE,372.1820127,12.02786366
FALSE,24.7266848,12.03941028
FALSE,24.07540548,12.04477269
FALSE,13.22687448,12.04619023
FALSE,30.33440246,12.05515801
FALSE,12.40318995,12.06060856
FALSE,26.26514013,12.06115319
FALSE,14.29222898,12.06743
FALSE,20.92006354,12.06974452
FALSE,24.34884218,12.07135267
FALSE,11.99352888,12.0809959
FALSE,24.06356115,12.08360695
FALSE,15.51438208,12.08909146
FALSE,14.86359403,12.09183246
FALSE,13.6327968,12.09780376
FALSE,20.20219859,12.11185714
FALSE,18.67585433,12.11515761
FALSE,27.66443043,12.11843845
FALSE,28.91983412,12.11906399
FALSE,26.7106908,12.12213562
FALSE,19.97264772,12.12754312
FALSE,25.97011451,12.12862046
FALSE,12.83068244,12.12961828
FALSE,19.81320764,12.13203959
FALSE,20.45518531,12.14079768
FALSE,24.96457992,12.14088479
FALSE,15.19487485,12.14275753
FALSE,28.70372466,12.14436679
FALSE,26.53583817,12.15130701
FALSE,27.36100827,12.15508093
FALSE,10.47319637,12.15977768
FALSE,15.11046841,12.17258949
FALSE,34.67564105,12.17737068
FALSE,507.0775943,12.17767981
FALSE,15.06760547,12.17853632
FALSE,33.39487702,12.17954382
FALSE,27.45176838,12.18227036
FALSE,18.75210171,12.18264631
FALSE,18.9717846,12.18415363
FALSE,29.70972436,12.18530084
FALSE,19.74120442,12.19155601
FALSE,26.00043768,12.19554892
FALSE,18.49478912,12.19564044
FALSE,19.0477456,12.19690797
FALSE,534.9382586,12.20205703
FALSE,25.48641669,12.20223578
FALSE,10.08282526,12.20487208
FALSE,25.14531109,12.2048748
FALSE,29.25406851,12.20926646
FALSE,30.59301351,12.21085507
FALSE,12.63787862,12.21104447
FALSE,26.20595744,12.21105109
FALSE,10.16526932,12.21185881
FALSE,19.48340324,12.21278834
FALSE,10.86276415,12.21374935
FALSE,34.48413973,12.21449926
FALSE,33.19254957,12.21722441
FALSE,18.90664013,12.22036273
FALSE,15.57786673,12.22186918
FALSE,27.99193255,12.22187383
FALSE,34.8900223,12.22229845
FALSE,25.1310463,12.22414682
FALSE,33.01504874,12.2283471
FALSE,25.06841093,12.22860651
FALSE,15.73496567,12.22903198
FALSE,28.653352,12.22930516
FALSE,19.88609699,12.2321909
FALSE,416.6422551,12.23406944
FALSE,20.50896387,12.23746215
FALSE,19.83322064,12.24097817
FALSE,14.98739908,12.2420344
FALSE,12.77985352,12.24484806
FALSE,14.2106864,12.24684195
FALSE,20.03171402,12.25174112
FALSE,27.48215978,12.26531204
FALSE,25.39890459,12.26659539
FALSE,22.21404525,12.27377106
FALSE,19.1994132,12.27408546
FALSE,33.85636412,12.27488585
FALSE,34.88269067,12.27708673
FALSE,37.58927651,12.27725218
FALSE,20.54016943,12.28068978
FALSE,31.8920927,12.28239168
FALSE,18.50337429,12.28597509
FALSE,21.19215641,12.28598924
FALSE,31.71677835,12.29776724
FALSE,20.37976415,12.30298936
FALSE,458.3624732,12.30622993
FALSE,35.94364711,12.30743975
FALSE,17.32063326,12.30904866
FALSE,28.25963578,12.31345278
FALSE,17.71902418,12.31754945
FALSE,15.34427962,12.32064405
FALSE,21.31089035,12.32440091
FALSE,35.43772973,12.32531853
FALSE,12.38630482,12.33095951
FALSE,26.90849485,12.33236028
FALSE,19.50975586,12.33345703
FALSE,35.51494628,12.3362998
FALSE,31.73697997,12.33911689
FALSE,21.34206588,12.34455492
FALSE,419.4450174,12.34635458
FALSE,16.16077466,12.3514456
FALSE,33.16658154,12.35168711
FALSE,17.70980627,12.36462277
FALSE,11.74267316,12.36960344
FALSE,12.61627715,12.3701222
FALSE,12.61595274,12.3745505
FALSE,446.7675653,12.37492554
FALSE,37.02278522,12.37845642
FALSE,363.2893766,12.38034511
FALSE,18.04860982,12.38694378
FALSE,12.50314379,12.38737845
FALSE,25.51598806,12.39558866
FALSE,19.15511649,12.40143642
FALSE,12.03000711,12.40168799
FALSE,36.27700308,12.40197686
FALSE,13.20266484,12.41290395
FALSE,25.77131287,12.41545178
FALSE,33.79020809,12.41552529
FALSE,19.73025362,12.41699344
FALSE,19.80879814,12.42645216
FALSE,36.05283502,12.43129637
FALSE,30.47273497,12.43372618
FALSE,29.17987248,12.43457673
FALSE,18.57580607,12.43522235
FALSE,19.71209528,12.43942645
FALSE,12.83726173,12.43976114
FALSE,33.41004215,12.44091574
FALSE,22.70154334,12.44308099
FALSE,25.83889425,12.44370134
FALSE,18.14605797,12.45706098
FALSE,11.94406346,12.45827926
FALSE,22.79389243,12.4602013
FALSE,18.30639063,12.46056998
FALSE,25.07960798,12.46261417
FALSE,31.7738616,12.46376096
FALSE,9.097003795,12.46520694
FALSE,30.21826538,12.4654796
FALSE,35.16011204,12.46815845
FALSE,31.66023796,12.46937681
FALSE,18.67013942,12.47317934
